Имя,Фамилия,Год рождения,Рост,Вес
Четтер,Кузнецов,1994,1.8497,51.9516
Четтер,Кузнецов,1996,1.95,89.9554
Четтер,Кузнецов,1996,2.17019,58.5444
Четтер,Кузнецов,1999,1.93356,97.7836
Четтер,Кузнецов,2001,1.53683,108.109
Четтер,Кузнецов,2002,1.6672,96.6533
Четтер,Кузнецов,2003,1.53564,53.5371
Четтер,Кузнецов,2003,1.61693,74.0586
Четтер,Кузнецов,2004,1.73866,107.383
Четтер,Кузнецов,2004,2.0659,60.1778
Четтер,Кузнецов,2006,2.19886,112.817
Четтер,Кузнецов,2007,1.96679,71.1779
Четтер,Кузнецов,2007,2.07375,65.7897
Четтер,Кузнецов,2007,2.18972,78.8288
Четтер,Кузнецов,2011,1.85654,81.6673
Четтер,Кузнецов,2014,1.82373,74.5075
Четтер,Кузнецов,2020,1.60174,66.6355
Четтер,Кузнецов,2020,1.90407,94.0943
Четтер,Кузнецов,2021,1.84729,53.0722
Четтер,Кузнецов,2021,1.86374,111.348
Четтер,Кузнецов,2021,2.15335,88.4783
Четтер,Кузнецов,2023,1.59633,80.4566
Четтер,Морозов,1950,2.06274,72.025
Четтер,Морозов,1951,1.54114,106.959
Четтер,Морозов,1951,1.81459,66.6852
Четтер,Морозов,1952,2.18559,57.5557
Четтер,Морозов,1953,1.72351,108.575
Четтер,Морозов,1954,1.817,80.0306
Четтер,Морозов,1957,1.75888,69.623
Четтер,Морозов,1959,1.96379,82.6917
Четтер,Морозов,1961,1.62867,96.9555
Четтер,Морозов,1962,1.8501,94.6192
Четтер,Морозов,1962,2.0062,88.0757
Четтер,Морозов,1964,2.02685,55.4452
Четтер,Морозов,1965,1.69895,96.3068
Четтер,Морозов,1966,1.82975,72.3935
Четтер,Морозов,1970,1.51424,65.9177
Четтер,Морозов,1971,1.80094,89.5235
Четтер,Морозов,1976,1.72508,86.6892
Четтер,Морозов,1976,1.8294,82.7561
Четтер,Морозов,1977,1.53429,55.7081
Четтер,Морозов,1978,2.19689,103.392
Четтер,Морозов,1979,1.70722,72.9598
Четтер,Морозов,1984,1.65142,99.1101
Четтер,Морозов,1984,1.67133,55.1416
Четтер,Морозов,1984,1.9241,50.594
Четтер,Морозов,1984,1.9672,59.3998
Четтер,Морозов,1985,1.57806,107.462
Четтер,Морозов,1986,2.09642,112.273
Четтер,Морозов,1987,1.60719,91.2865
Четтер,Морозов,1988,1.62712,76.8614
Четтер,Морозов,1989,1.62928,97.7506
Четтер,Морозов,1989,1.70216,92.426
Четтер,Морозов,1989,1.96702,60.1307
Четтер,Морозов,1990,2.17694,117.773
Четтер,Морозов,1991,1.84809,64.8513
Четтер,Морозов,1994,1.59683,55.8878
Четтер,Морозов,1995,1.84166,51.6824
Четтер,Морозов,1996,2.03495,108.175
Четтер,Морозов,1998,1.79886,119.506
Четтер,Морозов,2000,1.93216,88.2619
Четтер,Морозов,2001,1.52128,115.271
Четтер,Морозов,2002,2.17951,64.401
Четтер,Морозов,2003,1.54648,96.7042
Четтер,Морозов,2006,1.96141,109.914
Четтер,Морозов,2007,1.96416,69.1298
Четтер,Морозов,2011,1.58298,72.2251
Четтер,Морозов,2011,1.95329,101.051
Четтер,Морозов,2014,1.63509,75.4752
Четтер,Морозов,2015,1.51627,68.8404
Четтер,Морозов,2018,2.05404,85.1104
Четтер,Морозов,2023,1.53658,98.5261
Четтер,Новиков,1950,1.89486,77.6196
Четтер,Новиков,1951,1.57563,61.8564
Четтер,Новиков,1951,2.06356,96.6119
Четтер,Новиков,1952,1.90903,111.755
Четтер,Новиков,1953,1.5672,98.2131
Четтер,Новиков,1953,1.99429,104.28
Четтер,Новиков,1954,1.52731,87.9184
Четтер,Новиков,1954,1.94786,53.0906
Четтер,Новиков,1954,1.99793,96.2008
Четтер,Новиков,1957,1.50264,76.4297
Четтер,Новиков,1957,1.58925,50.7563
Четтер,Новиков,1957,1.89063,70.9911
Четтер,Новиков,1958,1.60159,111.818
Четтер,Новиков,1958,1.60163,96.2818
Четтер,Новиков,1958,1.78164,89.2007
Четтер,Новиков,1958,2.03052,113.35
Четтер,Новиков,1959,1.59951,108.245
Четтер,Новиков,1960,2.06768,116.001
Четтер,Новиков,1961,2.04662,58.8454
Четтер,Новиков,1962,2.09963,95.5943
Четтер,Новиков,1963,1.91576,61.2261
Четтер,Новиков,1964,1.51575,53.1461
Четтер,Новиков,1964,2.03815,80.3426
Четтер,Новиков,1964,2.13005,117.033
Четтер,Новиков,1965,1.52576,86.5602
Четтер,Новиков,1965,1.63911,114.67
Четтер,Новиков,1966,1.77615,96.7347
Четтер,Новиков,1967,2.03593,117.21
Четтер,Новиков,1967,2.18746,101.716
Четтер,Новиков,1969,2.11468,60.4343
Четтер,Новиков,1969,2.19047,82.0611
Четтер,Новиков,1971,1.76786,51.6775
Четтер,Новиков,1972,1.76092,75.5025
Четтер,Новиков,1975,1.53895,105.386
Четтер,Новиков,1975,1.76429,101.468
Четтер,Новиков,1976,2.09425,73.8333
Четтер,Новиков,1977,1.97513,72.503
Четтер,Новиков,1981,1.75723,59.9364
Четтер,Новиков,1982,1.67026,69.035
Четтер,Новиков,1982,1.75622,74.5151
Четтер,Новиков,1982,1.77279,50.568
Четтер,Новиков,1987,1.64617,113.417
Четтер,Новиков,1991,1.6512,80.1078
Четтер,Новиков,1991,2.16641,110.386
Четтер,Новиков,1994,1.86673,76.4139
Четтер,Новиков,2004,1.73235,78.1195
Четтер,Новиков,2004,1.82752,86.1333
Четтер,Новиков,2005,2.08664,107.203
Четтер,Новиков,2006,1.71384,74.3942
Четтер,Новиков,2008,1.56517,80.4693
Четтер,Новиков,2009,1.91121,95.1957
Четтер,Новиков,2013,1.543,50.8771
Четтер,Новиков,2013,1.60218,53.5473
Четтер,Новиков,2016,2.09709,91.767
Четтер,Новиков,2017,1.6272,69.1435
Четтер,Новиков,2018,1.97371,74.6085
Четтер,Новиков,2020,1.51422,83.9204
Четтер,Новиков,2020,2.01084,73.0101
Четтер,Новиков,2021,2.03118,117.98
Четтер,Новиков,2022,2.19875,63.3116
Четтер,Новиков,2023,1.59565,71.8875
Четтер,Новиков,2023,2.05619,82.6941
Четтер,Петров,1951,1.87815,101.454
Четтер,Петров,1952,1.86319,84.6534
Четтер,Петров,1952,1.86982,102.355
Четтер,Петров,1953,1.83518,101.771
Четтер,Петров,1954,1.64917,83.5963
Четтер,Петров,1956,1.75245,54.5734
Четтер,Петров,1956,2.07192,89.1831
Четтер,Петров,1959,1.69849,52.8832
Четтер,Петров,1959,1.75801,60.1956
Четтер,Петров,1959,1.76483,65.5396
Четтер,Петров,1959,2.06689,81.8191
Четтер,Петров,1959,2.15758,114.192
Четтер,Петров,1962,2.05811,68.9532
Четтер,Петров,1965,1.53049,89.712
Четтер,Петров,1965,2.0872,114.142
Четтер,Петров,1966,2.1082,57.7745
Четтер,Петров,1967,1.75508,71.3046
Четтер,Петров,1968,1.57001,61.5584
Четтер,Петров,1968,1.62304,118.752
Четтер,Петров,1969,1.84183,80.0621
Четтер,Петров,1971,2.09428,100.174
Четтер,Петров,1977,1.60807,53.5525
Четтер,Петров,1978,1.7156,87.2666
Четтер,Петров,1980,1.97217,77.9849
Четтер,Петров,1982,1.65443,69.851
Четтер,Петров,1983,1.75931,69.711
Четтер,Петров,1984,1.68967,88.4099
Четтер,Петров,1986,1.88548,76.0465
Четтер,Петров,1987,1.90392,106.607
Четтер,Петров,1989,1.69681,112.972
Четтер,Петров,1989,2.02346,107.509
Четтер,Петров,1990,1.64545,114.818
Четтер,Петров,1990,1.67969,64.0945
Четтер,Петров,1994,1.51852,62.2977
Четтер,Петров,1994,1.88247,104.911
Четтер,Петров,1995,1.63423,55.208
Четтер,Петров,1998,1.84311,56.0501
Четтер,Петров,1998,2.01745,57.9108
Четтер,Петров,1999,2.18055,76.9117
Четтер,Петров,2000,1.98768,68.6855
Четтер,Петров,2003,1.95633,113.019
Четтер,Петров,2004,1.86737,113.51
Четтер,Петров,2005,1.71611,79.6488
Четтер,Петров,2006,1.71244,83.6603
Четтер,Петров,2007,1.76224,119.713
Четтер,Петров,2012,2.16337,70.0375
Четтер,Петров,2013,1.82962,68.7991
Четтер,Петров,2014,1.5766,111.127
Четтер,Петров,2014,2.11495,108.383
Четтер,Петров,2016,1.51774,81.6491
Четтер,Петров,2019,1.54289,72.9828
Четтер,Петров,2019,1.76528,94.9967
Четтер,Петров,2020,1.86019,64.2206
Четтер,Попов,1950,1.67255,106.413
Четтер,Попов,1950,1.74096,92.3463
Четтер,Попов,1953,1.90246,86.1207
Четтер,Попов,1956,1.76759,119.641
Четтер,Попов,1957,1.61406,80.1852
Четтер,Попов,1957,1.66879,77.1233
Четтер,Попов,1957,1.80751,110.048
Четтер,Попов,1963,1.83247,99.4475
Четтер,Попов,1964,1.6167,54.136
Четтер,Попов,1964,1.77139,92.6667
Четтер,Попов,1970,1.92623,77.2167
Четтер,Попов,1972,1.53616,50.9389
Четтер,Попов,1973,2.06823,78.7357
Четтер,Попов,1975,2.06815,107.545
Четтер,Попов,1978,1.61524,83.5373
Четтер,Попов,1987,1.78414,80.6917
Четтер,Попов,1987,2.07245,104.946
Четтер,Попов,1987,2.19203,94.5045
Четтер,Попов,1988,1.69911,100.405
Четтер,Попов,1989,2.14174,90.967
Четтер,Попов,1991,1.62147,74.8357
Четтер,Попов,1993,2.14248,95.0182
Четтер,Попов,1996,1.83006,95.815
Четтер,Попов,2000,1.78569,72.1966
Четтер,Попов,2000,2.09499,104.982
Четтер,Попов,2001,1.5286,102.013
Четтер,Попов,2004,1.87162,102.515
Четтер,Попов,2006,1.94483,85.3246
Четтер,Попов,2010,2.18037,108.086
Четтер,Попов,2011,1.65334,77.2009
Четтер,Попов,2013,2.05513,85.4721
Четтер,Попов,2015,1.66354,68.7808
Четтер,Попов,2018,2.03385,97.7582
Четтер,Попов,2020,1.73503,61.7454
Четтер,Сидоров,1950,2.17936,100.31
Четтер,Сидоров,1951,1.97433,64.4157
Четтер,Сидоров,1952,1.60602,70.5431
Четтер,Сидоров,1953,1.50129,112.597
Четтер,Сидоров,1955,1.61287,61.06
Четтер,Сидоров,1955,1.78025,58.531
Четтер,Сидоров,1955,2.07504,94.9104
Четтер,Сидоров,1956,2.09909,61.6863
Четтер,Сидоров,1959,1.63054,102.286
Четтер,Сидоров,1960,2.01023,58.4515
Четтер,Сидоров,1966,1.71956,64.1283
Четтер,Сидоров,1970,1.82804,108.615
Четтер,Сидоров,1972,1.64516,83.4991
Четтер,Сидоров,1972,1.867,70.192
Четтер,Сидоров,1972,2.06336,74.8415
Четтер,Сидоров,1972,2.13031,108.796
Четтер,Сидоров,1973,2.09994,51.8864
Четтер,Сидоров,1975,1.60714,81.4122
Четтер,Сидоров,1980,2.03144,52.4564
Четтер,Сидоров,1981,1.8913,92.193
Четтер,Сидоров,1981,2.14084,93.9412
Четтер,Сидоров,1983,1.98812,102.115
Четтер,Сидоров,1984,1.98738,88.4047
Четтер,Сидоров,1984,2.098,92.8865
Четтер,Сидоров,1985,1.852,116.774
Четтер,Сидоров,1986,1.80232,73.146
Четтер,Сидоров,1986,1.86995,64.2748
Четтер,Сидоров,1988,1.82527,75.9459
Четтер,Сидоров,1988,1.92012,72.8637
Четтер,Сидоров,1991,1.52193,98.2352
Четтер,Сидоров,1992,1.5794,75.8967
Четтер,Сидоров,1992,1.89653,114.94
Четтер,Сидоров,1992,2.06355,71.0327
Четтер,Сидоров,1993,1.74053,62.7149
Четтер,Сидоров,1993,2.19663,60.7545
Четтер,Сидоров,1994,2.11837,116.195
Четтер,Сидоров,1995,1.76696,64.4413
Четтер,Сидоров,1996,1.89941,114.348
Четтер,Сидоров,1998,2.10351,97.7591
Четтер,Сидоров,2000,2.06947,108.879
Четтер,Сидоров,2000,2.0985,75.97
Четтер,Сидоров,2005,1.51568,65.8081
Четтер,Сидоров,2005,1.99934,61.8141
Четтер,Сидоров,2007,1.87225,69.5909
